"newspaper","date","epu_uruguay","eu_uruguay","pol_impositiva","pol_gasto_gub","pol_fiscal","pol_monetaria","pol_salud","pol_reg_financiera","pol_regulacion","pol_deuda_crisis","pol_prog_derechos","pol_comercial","otras_politicas","autoridades_intls"
"EPU Final","05-2010",114.83039216883697,106.25561785441636,180.19494733333562,105.3138834358613,59.45987069050064,100.63421186369507,0.0,131.5833375792641,0.0,79.3697759076852,141.87293069403947,156.40313974579934,121.71160485814781,105.26751940199996
"EPU Final","06-2010",77.01406752977638,76.35339242170198,82.00708827619151,47.92856327795321,27.060308497921717,45.79883519511021,0.0,59.88384546974673,98.33470586445414,96.32359198592542,64.56666029545062,71.17938808839439,78.19934084043302,23.95373145576122
"EPU Final","07-2010",56.43828231872222,57.44622908332967,84.13625053461858,98.3458794229358,55.525758643139206,46.9879171809129,0.0,61.43861867708521,0.0,74.11834182334086,49.68226059166269,73.02742915266593,46.80062449097663,73.72693726961681
"EPU Final","08-2010",22.775600874881057,31.61230442470129,0.0,0.0,0.0,23.702396752855936,0.0,0.0,0.0,24.925306333493587,16.707680367960922,36.837663881826415,26.980479518245446,24.79368063650823
"EPU Final","09-2010",59.189555633337136,71.20057235049651,117.65033891182503,103.14007907859933,58.23254793140818,12.319625189725517,0.0,0.0,0.0,38.86574446072419,69.47225196480193,38.29369802735315,63.105528675580004,77.32100404033595
"EPU Final","10-2010",77.61598743231268,87.21016850031229,55.09868813291353,0.0,27.271804121722838,23.078392889350063,0.0,0.0,0.0,72.8073222024426,65.07129482676018,71.73570580689686,72.2429807915011,144.84568177691892
"EPU Final","11-2010",84.76391080321301,78.43430248770225,90.25937388889002,52.751563356237796,148.91679204831135,100.81504602697215,0.0,263.63957125045727,0.0,132.52066507497602,106.59590143116847,156.6841876159625,93.24082830816832,105.45667936498651
"EPU Final","12-2010",91.02000262805215,90.23917579988898,64.61404286112533,169.934848091151,223.87085901560903,67.65988074530873,0.0,70.77444351224287,116.21805565263513,85.38089738260393,85.84749514680934,168.24843301164137,92.4208321558422,28.31000582084659
"EPU Final","01-2011",44.45911061450333,41.13919824166475,31.561006326840904,110.67387373325668,31.24305175301989,39.658510683795946,0.0,0.0,0.0,27.803110316389876,65.22845334984555,41.090834311160755,52.66724377212638,0.0
"EPU Final","02-2011",84.31520867672823,78.0191064687587,193.37571345203963,56.5086525654405,63.80919713176922,134.99416052456687,0.0,211.8124466807692,231.8768328853827,42.587728651140026,104.67225065943178,125.88270030069748,99.8816572733314,0.0
"EPU Final","03-2011",156.9851031398591,145.262493778993,173.35406926373528,0.0,114.40510063832305,205.72923704447155,0.0,253.17587817235457,0.0,152.71320127190504,145.01733182191103,225.69823229063795,137.75408761796155,75.95337627258195
"EPU Final","04-2011",89.81232364988499,88.29984157611794,83.68070232264441,97.81339444480246,165.67535815054114,93.46701060226573,251.18319839297297,244.42385906019072,0.0,73.7170346831062,98.8265208603836,72.63202866162693,99.74405719442987,24.442583118123693
"EPU Final","05-2011",96.22462698945732,94.60415868998625,29.88507604888728,52.3984739094089,88.75201582317028,125.17530815263275,0.0,261.87491548572865,0.0,171.12373966709754,88.2353400958579,116.72657350506442,92.61672637839476,52.37540568194109
"EPU Final","06-2011",190.2173938572725,191.54379474269504,305.81029874683287,194.97713579242065,165.12517016166427,232.8915446824824,250.3490491247522,548.1273526807453,100.00831439099734,159.18983005145935,164.16388306751145,180.97706601968272,198.8256382929233,170.5298856232067
"EPU Final","07-2011",210.84542983656357,220.7720568581393,193.0041943099608,241.7146563009167,382.11963008592625,242.5226503487464,0.0,543.6141591634068,0.0,352.1918078736106,203.51522967766311,394.8712451589603,223.48034486098774,193.28659387934124
"EPU Final","08-2011",291.5532556484391,305.41356968680793,246.0212648285745,479.285632779532,405.90462746882577,354.9409727621041,0.0,299.41922734873367,0.0,421.4157149384237,234.05414357100847,249.12785830938037,241.11463425800184,191.62985164608975
"EPU Final","09-2011",219.10004622372813,233.92973501438502,223.3345741577537,342.6322885439339,138.17789874928764,292.3279132659963,0.0,366.94144577127,100.4251893988798,368.8924557610212,156.60577515387794,181.73145145536293,192.9992763204379,171.24072299554183
"EPU Final","10-2011",211.00803327608344,205.26423842526333,161.3146256737609,188.55877965633937,159.68949615393387,259.0088682501466,0.0,235.59280835147248,96.71619003127765,284.2145327565443,158.75985319535727,245.02739978240942,185.87124202839445,282.7136510635808
"EPU Final","11-2011",240.66896103055117,237.543887534184,345.492825608029,46.59721429801006,157.85179957121002,244.8965493071865,0.0,349.32243190685597,286.80955877132453,269.2378178773263,266.78585330411886,415.2130971823006,247.088195016646,163.01845018504162
"EPU Final","12-2011",247.6627598981057,250.48698397034144,228.96565957455178,100.36323079571396,198.3266199740844,263.7347454077393,257.7311364707385,376.19338820738324,102.95727750765495,277.34196624152673,228.15622748632788,186.31356924846824,225.15729013351174,250.79761566929483
"EPU Final","01-2012",136.250667070371,136.58273230166856,112.84322733876392,0.0,55.853206250975745,118.16253815082139,0.0,61.80093572067374,0.0,136.68496230100516,116.60891154875506,110.18713193970066,134.50462304062123,24.72057374330875
"EPU Final","02-2012",132.64083089745398,138.74514612073648,114.62979105786289,150.73810016814548,85.10623340167933,144.03998232094995,258.06198516967396,251.11753769940862,0.0,126.22635877488088,160.76048549172157,149.24219154177683,143.4658424704136,175.7836946796341
"EPU Final","03-2012",124.12090699349991,124.42341000927134,77.09799166410943,90.11894092938245,76.32128452023201,150.70031151115504,0.0,168.89726178151898,184.89641547806033,113.19685359052058,98.64006765205784,66.91845771932704,104.1507593375555,112.59908301345929
"EPU Final","04-2012",99.3424704008172,102.13803518054593,137.12623961006634,96.17115481653181,108.59583262884229,80.4105265761814,246.96595386630963,120.1600502873706,98.6568506830109,84.55925484022426,105.26454393991102,249.94400198934557,98.06940267150947,144.19322375089675
"EPU Final","05-2012",171.51121360797902,158.70389037844188,109.97119117496945,144.61204437313467,190.5107925859431,161.2171641207184,495.14848878614777,240.9120220047282,296.6995435565426,217.97364565780538,194.81319916730789,214.76539509429344,170.40565173561794,192.7311726325615
"EPU Final","06-2012",263.0010470202439,248.32843678902145,266.71627011372516,467.64229403020835,343.2380826996443,256.9458744767483,0.0,818.0071284796147,383.78340002853463,352.4384712746674,291.366375735892,277.80087744574473,267.04872469403153,233.7182081505973
"EPU Final","07-2012",162.93115911097382,150.7645376114201,75.90380290013947,44.36153382356832,225.4173790627782,222.54911888821496,0.0,221.7082302997801,364.0650236009257,200.59833805153528,171.81390761468842,164.70485532354198,162.85374627234114,155.1970133986796
"EPU Final","08-2012",107.36976410164195,108.81420493077661,25.406849554459942,89.09330806599799,125.75446855066049,138.3434086650474,0.0,278.2917704872524,91.39606576931435,145.48114590059393,75.01342835918722,99.235300161172,102.9654320309824,111.31760634790399
"EPU Final","09-2012",132.49569227006356,132.40993337778443,79.00800875999575,46.17576878921956,130.3534325991117,154.43374431697603,237.1572392219929,115.38766921028665,0.0,81.20082592207143,116.63511432647513,34.288144085050384,119.28756442922261,69.23316012577466
"EPU Final","10-2012",130.4108698401498,129.95515990891343,74.77386165860409,87.40229254260167,24.673522820955792,125.27779630966131,0.0,109.20388641673203,0.0,131.7414218638913,147.17930566045217,64.90119122313594,136.66210322411615,65.52286051352623
"EPU Final","11-2012",156.08881498147568,149.4135874066852,187.22331788294522,140.6848802288163,132.38369772345888,100.8251114269349,0.0,117.18484137450437,0.0,117.8079075307095,150.03883969415065,174.1109233392235,172.15409999316574,93.74862949938495
"EPU Final","12-2012",140.56593468617925,145.67772827503146,223.52091923423077,48.9883104009117,82.97591466822054,93.62298391991655,251.6023610102328,61.20793550307862,201.0179635944202,98.4534002359271,140.2378703225656,181.88308387209665,119.89260641993799,122.41685871217145
"EPU Final","01-2013",181.53315917733005,188.33836797353158,300.6926570127022,383.4285062236257,297.66339347713887,103.04737918899797,0.0,119.76769093949346,0.0,228.76853096657288,201.77081342328316,106.76908213259158,195.49835210108256,215.58358310185096
"EPU Final","02-2013",83.67629439803932,77.42790208326566,194.04271025616507,145.80916394575996,137.20562048822063,92.88671045365894,499.247400117159,242.90632682264814,99.71855520195058,73.25935441810347,98.21294560669743,72.18108477506881,92.51646629507633,48.581657339913065
"EPU Final","03-2013",86.36142137244053,89.31399465335413,201.9523721841128,132.78361858008142,149.9383848169805,84.58887766906899,0.0,55.30170425966056,0.0,88.95318521127678,89.43930515860573,0.0,90.2696876456186,66.36258055026195
"EPU Final","04-2013",60.96100332172273,61.10957528913704,25.2440465230141,88.52241238672096,74.96919240849024,42.294438834534496,0.0,110.60340851932112,0.0,77.83403705986717,52.17292800918668,65.73294414495524,54.16181258737115,66.36258055026195
"EPU Final","05-2013",101.13419215501835,93.5821594847348,105.80166733895166,278.25824651892265,183.28763457320596,121.86795107703594,0.0,173.83343767876718,95.1500905876432,128.15564790781448,93.71345836721208,172.18552608270758,75.66681874370494,23.17797869929502
"EPU Final","06-2013",69.22441866070378,68.98251969088314,26.46086741428542,0.0,26.19429309360261,121.9161011959917,0.0,115.93474626699286,0.0,116.55116572773473,85.9379442395493,0.0,69.38865519721026,46.37427267215724
"EPU Final","07-2013",85.77942751818972,98.05021939589585,0.0,131.88878326205767,148.92794268792557,73.51647543954886,225.79215999308425,109.85804672473192,90.19843855032296,88.35372533340221,88.8365692945642,32.644983305235165,89.66135579327074,0.0
"EPU Final","08-2013",60.48225198673538,55.965837377163766,75.13738454624875,43.9136050976011,24.793476372441365,73.43399622252619,225.5388404418579,0.0,180.19448718617247,66.19094999032833,59.157934825674644,97.82507525237449,53.736458038255684,21.94713615056656
"EPU Final","09-2013",66.01620332714441,65.78551519880376,25.23453482500241,0.0,24.98031492837536,105.69625680860965,0.0,110.56173428853013,90.77619795324514,111.1495857034275,52.15326978461652,65.70817664527742,72.18853996196718,110.5626263500659
"EPU Final","10-2013",95.89087027898162,88.73037421234193,119.12567667299253,167.09353259478524,47.17022826034024,119.75149010461045,429.09346093313985,156.57995880563445,0.0,115.43582372913063,91.44646613349795,0.0,96.55527528768042,62.63248886511739
"EPU Final","11-2013",77.45667711328083,100.34181456185357,153.95966764495722,44.990413804975226,76.20431703437725,53.739054706906124,0.0,0.0,369.22609864814194,67.81402309353945,75.76068856506417,133.63180139200477,79.52263747662171,44.97060694759769
"EPU Final","12-2013",84.46509560649191,97.69725104226133,26.23284583844747,0.0,25.968568672114454,98.88996436076968,0.0,172.4035504123143,0.0,46.21872314248282,85.19739007845642,34.15383878115281,87.55181455891281,45.97465105101056
"EPU Final","01-2014",107.53294003492711,105.03104069829277,118.7454883431851,52.05007980096868,117.54921244664574,149.211630622367,0.0,0.0,320.3723794786072,156.91010662600883,105.1784027419242,38.65015532282053,120.30890019222943,104.05432990534571
"EPU Final","02-2014",53.814177621738146,49.79569070980564,0.0,0.0,29.413378802088825,74.67201390507098,0.0,0.0,0.0,65.43722281652542,61.40850843317313,77.36890009608086,63.749462641657345,26.03666462582741
"EPU Final","03-2014",88.66751195862412,91.69892717312248,155.50879742776254,136.3293111814845,153.94215747656705,119.41550004916988,0.0,56.77841385482953,0.0,114.16060389198786,114.78447977253339,67.48819691043586,98.85881581994887,22.711548787389702
"EPU Final","04-2014",78.91445648178674,73.02164673259105,112.04091246433525,49.111242171052005,166.36827056438696,140.78688359851944,0.0,0.0,0.0,86.36290268499691,74.42988600557747,0.0,80.12897744000874,73.63443170215179
"EPU Final","05-2014",63.491254815768535,69.43199282316084,0.0,0.0,0.0,36.04083925953533,0.0,0.0,0.0,50.533790228162154,42.34162679974679,74.68501105634529,47.862908472998804,75.4003966594625
"EPU Final","06-2014",67.80456796835962,62.74137122371538,51.83626580925418,90.88620745432303,102.62810498437803,75.99168184947175,233.39429541080807,56.77841385482953,186.47061096587666,68.49636233519271,68.87068786352002,33.74409845521793,61.78675988746804,68.1346463621691
"EPU Final","07-2014",70.1670018543217,69.92180910597725,53.64233514261626,0.0,26.550963484144255,67.40517394554665,241.52617514678735,0.0,289.45137689376764,35.44144979458109,55.43243011949229,34.91980392802689,63.93952244662292,0.0
"EPU Final","08-2014",112.26540456235624,114.27038321615265,111.57426976352586,146.7200916672037,55.225119383513714,151.8838922286818,0.0,122.21192953009536,0.0,147.4340693662124,107.06206426541554,72.63202866162693,106.39366100739187,48.885166236247386
"EPU Final","09-2014",164.7899261554167,157.93037937589304,146.22806861475195,256.38641928162735,202.65689551937004,195.9950152454498,263.3584538609293,64.06786960737095,105.20525299908847,128.81703076720376,172.6946700042074,190.38155110978846,181.26994219561806,205.01883691393883
"EPU Final","10-2014",97.38832305050003,95.12245195317082,26.885770945626817,94.27938982816968,106.45966410262258,112.61255141310718,0.0,117.79640417573624,96.71619003127765,94.73817758551476,79.37992659767863,70.00782850925984,96.14029760089366,141.3568255317904
"EPU Final","11-2014",128.41236898641796,124.22444529992515,203.03472844473575,254.27669993717052,172.27654175809843,109.34000823432004,0.0,127.08135244770851,521.6977682284812,76.65422272591509,145.58257910922035,113.2889784429837,124.46192186599885,101.66590223753137
"EPU Final","12-2014",99.00798396849122,97.34064261903544,184.4971223844529,107.82826449126294,91.31922289243555,115.91647337605373,0.0,67.36245243382895,0.0,108.35298455717047,90.78760199945707,160.13728265984045,80.63484219657445,53.89039675538566
"EPU Final","01-2015",133.0637979181609,128.9906864607346,251.8945197011994,386.44798317672655,280.5264703240122,158.26113713401972,283.540601476976,344.888155620309,792.87268715345,138.68876373149817,158.03957459482356,245.96544543944464,142.61790143089473,82.77382519973905
"EPU Final","02-2015",98.82648445617501,97.16219964448175,122.7726038965287,161.44589371812833,121.53575769002421,141.41597256052017,0.0,268.9558595799807,331.2374372611081,121.67364821778501,90.62117193163039,79.92186105250516,102.43803050820551,26.89580296361823
"EPU Final","03-2015",102.26508567751856,114.55041701179198,133.73094134496085,46.8949600762721,79.43021863407533,134.43348190257987,240.85098216514697,58.592420687252186,96.2140692363868,94.24632602456761,86.8645914018767,0.0,95.64116666286986,70.31147212453871
"EPU Final","04-2015",105.84394097678691,103.38133848837197,175.32056394124712,51.23253928053462,57.851444869029855,134.62899307463132,0.0,0.0,210.22690171720123,102.96369998495518,51.76319297246531,114.12925446110357,76.6242086841794,0.0
"EPU Final","05-2015",62.77345979371619,58.085952936863805,31.19350508875473,0.0,30.87925282715799,104.52458894086634,0.0,0.0,112.21240305911161,82.43809980164787,64.46892315247892,121.83709884715856,74.36282605925358,109.33701363132741
"EPU Final","06-2015",76.54303347760649,70.82730591615577,58.51678062521311,205.1987418627966,144.81816474422936,98.04031998953255,0.0,128.1917181309563,0.0,64.43665366030943,77.74655196126506,152.37177878249565,83.69960028792525,76.91565146345346
"EPU Final","07-2015",123.70318327407863,114.46584759563707,122.94163455815769,215.55755856995933,152.12885686073477,167.35806573706517,0.0,0.0,110.56449259656385,121.84116586104035,154.26809323689295,120.04784360938474,139.21444531597663,215.46266018032122
"EPU Final","08-2015",89.89255142827638,101.00424946367755,0.0,167.8298904682973,94.75620174355628,120.27921820535731,574.6458878909272,139.79554206848925,114.77847992754292,126.48494540791182,65.94320057568949,124.62327357067622,83.66969333212919,55.918668000585974
"EPU Final","09-2015",167.61467944642717,155.09832362031588,92.5460001274386,270.4398434615047,274.840996029099,180.8959059410732,833.3821179293341,135.15930115235327,110.97191587651433,203.81690496791566,163.9445946009542,240.98042489622236,176.49782133492482,27.032078335612617
"EPU Final","10-2015",108.59190363419677,106.06536607670031,29.97871773749167,210.25063568663447,207.7369251295244,150.68103790692032,0.0,131.34773625862084,0.0,158.45532701355236,141.61890575098835,78.06154915692312,121.49367897657548,105.07903682473588
"EPU Final","11-2015",104.1233167954485,102.3698308180875,161.69110435914146,226.7986094273015,128.04974566858175,148.9954862998817,0.0,212.5283747960591,232.66057881980936,142.4389186175261,133.66951038954346,84.20545669558969,123.34677937167933,141.68672638004583
"EPU Final","12-2015",127.08276651935806,117.59306591332434,66.47390116680536,233.10169733198086,131.6084482777334,180.9792681097097,0.0,145.62324704801935,239.12658001777925,175.67702260460345,176.63707934425383,129.81848696022303,142.62162659483442,203.8741908021364
"EPU Final","01-2016",87.3269664214527,87.53979656699813,0.0,63.40441686338302,107.39377292641718,75.73376500271328,0.0,0.0,0.0,111.49767835843825,74.73800108443426,235.406993542881,86.2078766464457,158.4412582791981
"EPU Final","02-2016",73.10260354774138,86.09208941697494,66.0477864157361,173.70559176181263,98.07360328388788,69.1612094600715,297.3820805431598,217.03464704272113,0.0,87.27544392215876,68.25186292326048,0.0,55.108427655055316,57.87637284676034
"EPU Final","03-2016",104.02286014634534,102.27106590654084,32.30702143056266,169.934848091151,95.94465386383241,135.31976149061745,290.92660846190455,70.77444351224287,0.0,71.15074781883662,85.84749514680934,126.18632475873099,100.12256816882906,113.24002328338636
"EPU Final","04-2016",111.81886329969971,103.46897004600253,32.685434565913326,229.23373358903922,129.42460872602874,109.52381281407516,294.3342407718536,71.60342674518276,0.0,100.77779420196566,115.80403932932211,170.21913208059175,109.08725357193967,114.56640715786234
"EPU Final","05-2016",105.56758603951069,97.68449683194248,69.94512315985003,122.63705486264787,138.4809521042469,73.2422625509269,0.0,0.0,251.61360769494786,92.42537873323131,103.25608206517886,182.13002696247128,108.38333358432516,122.58306436890858
"EPU Final","06-2016",179.1686209149155,178.07019634209507,131.90045381695006,173.44901038550273,293.7862148592683,138.1181022009109,593.8856320448332,144.47604273843376,118.62138324367928,174.2930578770438,155.77382346022057,643.9789542709241,165.08108018382893,231.16353349725253
"EPU Final","07-2016",148.31656545806214,137.24126516628093,192.26542227432458,112.36840194352665,317.2141426789866,134.21907443543063,0.0,210.5962986615495,345.8182239730803,197.6016271003135,160.8374043843013,584.0796678066812,160.42089658055338,140.3986652311363
"EPU Final","08-2016",142.4815761603263,137.83481220448203,193.09694019862488,112.85437773280667,159.29302215259062,134.7995509707112,0.0,70.50236492113382,115.77127792787728,85.05266711875922,76.01552990093897,251.40245192200805,122.75405097489086,84.60352051890676
"EPU Final","09-2016",78.39877313316738,85.73437506191462,106.2492682584184,62.09676363351949,70.11925522993994,59.337464954003174,0.0,0.0,0.0,46.79920684139026,94.10991932275819,92.22078308649724,92.87291713598052,186.20827731342672
"EPU Final","10-2016",170.28145487982843,157.56596189972194,219.37631632142947,164.84554987971737,217.1662567802328,183.77398773891903,282.21378537273193,205.96455975790286,563.6874809731225,110.43182047988643,166.55297841772182,326.4192808920286,171.8348485555452,82.38648862884648
"EPU Final","11-2016",130.38277725891368,126.99647755137127,170.50014110375866,119.57737274031093,67.51298963330774,171.39584454381873,0.0,0.0,0.0,150.19908373569075,120.81592494184368,221.98256213921366,130.0667923007881,328.69300546474784
"EPU Final","12-2016",246.09758421169144,234.41831006662892,323.71219056391385,504.5111923995074,569.6907052194045,165.7194694559909,0.0,315.1781340512985,388.16331262284524,237.64044075475024,276.1074288950191,374.62835835997043,257.23467381721395,472.77101557423464
"EPU Final","01-2017",263.2316761271654,243.57527530360662,392.41673100911953,458.69132824603645,431.6260144525274,237.41746434965165,0.0,191.0357049490618,313.69795490613615,211.25657584803793,308.96155805440236,340.604493782356,270.25271329945656,725.9415359802634
"EPU Final","02-2017",163.97838828037553,158.95897456661788,194.01058929767208,204.0990382925585,307.2897141131319,162.52483520860372,698.830659723671,170.00628204041652,279.16573507289985,153.8191775267711,148.93164327999,101.03679073960964,175.75218791628802,374.0168381997479
"EPU Final","03-2017",78.44025396551298,92.37817848551599,70.87032320164698,186.38885719204023,140.31271072996446,59.36886043810583,0.0,0.0,254.94183001895516,62.431957768655366,104.6219032565172,92.26957715162237,84.47459658688751,62.102266737158715
"EPU Final","04-2017",64.17838960814699,66.80921836898925,39.86455680092643,139.79164289403016,78.92589978560501,33.394983996434526,358.9826543699572,87.33060797671399,0.0,52.676964367302965,82.38974881450729,51.901637147787575,66.52374481217393,139.73010015860712
"EPU Final","05-2017",178.45804364268852,172.3116282631386,154.22557380669292,270.40870473456613,190.8398267700294,145.3460443368135,347.20256726627986,168.92967346100113,277.3978461346144,152.84507795694125,193.52341690454216,351.3893223131732,202.21380115617634,371.64828021460266
"EPU Final","06-2017",85.34949913345972,86.1558141315693,77.11278690334646,135.20435236728306,229.00779212403523,64.59824192747267,0.0,168.92967346100113,277.3978461346144,33.96557287932028,102.45357365534586,100.39694923233522,91.91536416189834,101.3586218767098
"EPU Final","07-2017",108.25270536313947,107.32404557267347,153.69467682284886,202.10839936486292,152.14631283972048,64.37587276421112,1038.0221331179484,84.17407997755562,138.22147410666238,101.54595540684909,102.10089353949269,150.07702307793997,119.07864820079327,33.66990365267641
"EPU Final","08-2017",76.7350310532192,77.45996332636433,34.66483200080559,60.77897517131746,68.63121720487393,116.15646607455487,312.1588298869193,227.81897733055817,249.3996163228909,61.074741295423735,92.1127626497597,0.0,82.63819231325954,91.12832619039592
"EPU Final","09-2017",118.7133942492667,116.31034907761857,173.50377053252956,60.84195856527737,103.05350645581586,72.67302216840675,0.0,0.0,374.4870922817294,137.5605701612471,102.45357365534586,271.07176292730503,115.8133588439919,182.44551937807768
"EPU Final","10-2017",109.99016717391893,101.7768288537377,109.31303932354146,63.88736671979617,72.14119240468793,122.09700351253537,328.12342728048316,79.82340663812812,131.07727386719947,16.049564769145626,118.34000917861766,189.76006617689472,112.92387585091548,223.50734192943685
"EPU Final","11-2017",74.41999899343384,75.7490861684104,0.0,64.83985645001952,36.60836875754181,46.469000370521805,0.0,0.0,0.0,32.57769193339554,98.26717694054985,144.44188361394222,88.15957346726528,129.6226219030701
"EPU Final","12-2017",81.63211276626811,105.75091298463066,40.56478220808989,142.24709876557884,40.156121029623385,84.95392658087523,365.2882249191569,0.0,0.0,17.867413716347464,83.83693398447744,52.813295220038235,87.03288237086353,106.63835626883402
"EPU Final","01-2018",145.50566065004983,159.8853089172392,271.1435442330219,158.4682591511273,89.47065562740649,75.71332404049932,0.0,197.9965201091491,0.0,99.52462903404069,133.42469443644904,235.34345589280196,129.27691299531776,277.19736468711534
"EPU Final","02-2018",82.43095912973007,83.90311623913837,122.88523931294752,0.0,40.549086128384225,102.94233598900918,0.0,179.4684053833388,147.3516999192126,36.08452604977328,84.6573565800442,159.99036772162043,97.64953366924613,107.68191204883485
"EPU Final","03-2018",107.02932414797878,114.27355615954177,163.64680617118242,0.0,80.99909080013221,34.27218882957239,368.4122537211534,89.62457018990806,147.17167340739928,18.02021994238831,72.47479431453299,159.79489995409247,117.03627676179653,250.9508212989034
"EPU Final","04-2018",88.03044949517222,89.60260943892308,87.4885113331893,76.69822340364817,86.60712713247317,54.96757653234161,0.0,95.82979843297159,0.0,38.53572834185455,77.4926442148207,170.8584266654797,104.28281355272202,76.66445730452644
